,Student_ID,Item_ID,Execution_date,Session_Status,Sequence_Index,Candidate_Response_Number,Reponse_ID,Task_Correct_Response,Task_Candidate_Response,Global_Score_Response,Min_score_Response,Max_score_Response,Score_Item,Max_score_Item,Min_score_Item,Feedback_basic,Feedback_modal,N_Attempts
59,student_101__2022_01_04__13_07_348.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2022-01-04T21:11:17,final,6,58,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'id2405d1ab-326f-48ca-8977-11785862939f', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']",6,0,6,"['1', '1', '1', '1', '1', '1']",[],[],correct,Feedback38106772,1
60,student_101__2022_01_04__13_07_348.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2022-01-04T21:15:12,final,7,231,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e', 'idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d']",3,0,3,"['1', '1', '1', '1', '1', '1']",[],[],correct,Feedback308458987,0
61,student_101__2022_01_04__13_07_348.xml,ida7ece58f-e901-405f-af02-1f9113f103ea_2,2022-01-04T21:32:46,final,8,1047,RESPONSE_1,['7*a-8*b'],['7*a-8*b'],6,0,6,"['1', '1', '1', '1', '1', '1']","['1', '1', '1', '1', '1', '1']","['0', '0', '0', '0', '0', '0']",correct,Feedback1340998607,0
62,student_101__2022_01_04__13_07_348.xml,id0eeba415-3e80-4568-b795-46979d215147_1,2022-01-04T21:43:41,final,9,646,RESPONSE_1,['1'],['1'],3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback1357284413,0
63,student_101__2022_01_04__13_07_348.xml,ideaa3ccba-44aa-4f79-ac9b-1137e50192d9_1,2022-01-04T21:55:53,final,10,741,RESPONSE_1,['-6'],['-6'],3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback740421872,0
64,student_101__2022_01_04__13_07_348.xml,ideaa3ccba-44aa-4f79-ac9b-1137e50192d9_1,2022-01-04T22:02:32,final,10,299,RESPONSE_1,['3'],['3'],3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback740421872,1
65,student_101__2022_01_04__13_07_348.xml,ideaa3ccba-44aa-4f79-ac9b-1137e50192d9_1,2022-01-04T22:04:34,final,10,110,RESPONSE_1,['-7'],['-7'],3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback740421872,2
66,student_101__2022_01_04__13_07_348.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2022-01-04T22:08:31,final,11,237,RESPONSE_1,['-9*y'],['-9*y'],0,0,4,"['0', '0', '0', '0']","['1', '1', '1', '1']","['0', '0', '0', '0']",incorrect,Feedback1638041153,0
67,student_101__2022_01_04__13_07_348.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2022-01-05T17:39:15,final,11,85,RESPONSE_1,['NULL'],['NULL'],0,0,4,"['0', '0', '0', '0']","['1', '1', '1', '1']","['0', '0', '0', '0']",incorrect,Feedback1638041153,1
68,student_101__2022_01_04__13_07_348.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2022-01-05T17:41:32,final,11,121,RESPONSE_1,['(-19*y+3^2*(1/3)*y)/(-3^2+56)'],['(-19*y+3^2*(1/3)*y)/(-3^2+56)'],0,0,4,"['0', '0', '0', '0']","['1', '1', '1', '1']","['0', '0', '0', '0']",incorrect,Feedback1638041153,2
69,student_101__2022_01_04__13_07_348.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2022-01-05T17:42:52,final,11,70,RESPONSE_1,"['-1', '889*y']","['-1', '889*y']",0,0,4,"['0', '0', '0', '0']","['1', '1', '1', '1']","['0', '0', '0', '0']",incorrect,Feedback1638041153,3
70,student_101__2022_01_04__13_07_348.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2022-01-05T17:50:53,final,11,478,RESPONSE_1,['(16/7)*y'],['(16/7)*y'],0,0,4,"['0', '0', '0', '0']","['1', '1', '1', '1']","['0', '0', '0', '0']",incorrect,Feedback1638041153,4
71,student_101__2022_01_04__13_07_348.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2022-01-24T19:24:46,final,11,1099,RESPONSE_1,['-(7/3)*y'],['-(7/3)*y'],0,0,4,"['0', '0', '0', '0']","['1', '1', '1', '1']","['0', '0', '0', '0']",incorrect,Feedback1638041153,5
72,student_102__2021_10_20__12_30_693.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_3,2021-10-20T12:31:25,final,1,30,RESPONSE_1427178107064,['(3*x)/(17*x+1)'],['(3*x)/(17*x+1)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
73,student_102__2021_10_20__12_30_693.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-10-20T12:33:29,final,2,118,RESPONSE_1427175435706,['sqrt(sqrt(((8*x+y)/7))+(9*z^3))'],['sqrt(sqrt(((8*x+y)/7))+(9*z^3))'],1,0,1,['1'],['1'],['0'],correct,NULL,0
74,student_102__2021_10_20__12_30_693.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_2,2021-10-20T12:34:18,final,3,45,RESPONSE_1427175435706,['abs(abs(((9*x+y)/5))-8)'],['abs(abs(((9*x+y)/5))-8)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
75,student_102__2021_10_20__12_30_693.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-10-20T12:34:51,final,4,30,RESPONSE_1427175435706,['ln(abs((10*x+y)/17)+7)'],['ln(abs((10*x+y)/17)+7)'],0,0,1,['0'],['1'],['0'],incorrect,NULL,0
76,student_102__2021_10_20__12_30_693.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_5,2021-10-20T12:35:48,final,5,49,RESPONSE_1427176115631,['%e^(-3*%i*%pi/11)+15'],['%e^(-3*%i*%pi/11)+15'],1,0,1,['1'],['1'],['0'],correct,NULL,0
77,student_102__2021_10_20__12_30_693.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-11-20T15:43:34,final,6,2500,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id0824fd51-b183-4a36-91d4-ea663258505f', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029']",6,0,6,"['1', '1', '1', '1', '1', '1']",[],[],correct,Feedback38106772,0
78,student_102__2021_10_20__12_30_693.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2021-11-20T15:43:34,final,7,237,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['ide1b22e8c-839c-47f8-8fdf-3d304e402f7d idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c ide7414843-de1e-43be-bb72-444332f14dec', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f id95d89fea-c190-4700-ad57-a4be31b7dd90', 'idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6']",1.5,0,3,"['1', '0', '1', '0', '0', '1']",[],[],incorrect,Feedback1002078437,0
79,student_102__2021_10_20__12_30_693.xml,ida7ece58f-e901-405f-af02-1f9113f103ea_2,2021-11-20T15:43:34,final,8,7829,RESPONSE_2,['5/2'],['5/2'],3,0,6,"['1', '1', '1', '0', '0', '0']","['1', '1', '1', '1', '1', '1']","['0', '0', '0', '0', '0', '0']",incorrect,NULL,0
80,student_102__2021_10_20__12_30_693.xml,id0eeba415-3e80-4568-b795-46979d215147_1,2021-11-20T15:39:25,final,9,2116,RESPONSE_1,['1'],['1'],1,0,3,"['1', '0', '0']","['1', '1', '1']","['0', '0', '0']",incorrect,Feedback1403352192,0
81,student_102__2021_10_20__12_30_693.xml,ideaa3ccba-44aa-4f79-ac9b-1137e50192d9_1,2021-11-20T15:21:00,final,10,136,RESPONSE_1,['1'],['1'],2,0,3,"['1', '1', '0']","['1', '1', '1']","['0', '0', '0']",incorrect,Feedback1208114725,0
82,student_102__2021_10_20__12_30_693.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2021-11-20T15:38:34,final,11,1008,RESPONSE_1,['-12*y/47'],['-12*y/47'],2,0,4,"['1', '0', '1', '0']","['1', '1', '1', '1']","['0', '0', '0', '0']",incorrect,Feedback1638041153,0
83,student_103__2021_10_25__16_13_103.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_3,2021-10-25T16:17:23,final,1,252,RESPONSE_1427178107064,['(2*x)/(18*x+1)'],['(2*x)/(18*x+1)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
84,student_103__2021_10_25__16_13_103.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-10-25T16:19:49,final,2,117,RESPONSE_1427175435706,['sqrt(sqrt((4*x+y)/(18))+1*z^3)'],['sqrt(sqrt((4*x+y)/(18))+1*z^3)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
85,student_103__2021_10_25__16_13_103.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_2,2021-10-25T16:22:01,final,3,86,RESPONSE_1427175435706,['abs(abs((7*x+y)/(18))-3)'],['abs(abs((7*x+y)/(18))-3)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
86,student_103__2021_10_25__16_13_103.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-10-25T16:25:21,final,4,140,RESPONSE_1427175435706,['ln(abs((6*x+y)/14)+3)'],['ln(abs((6*x+y)/14)+3)'],1,0,1,['1'],['1'],['0'],correct,Feedback622717785,0
87,student_103__2021_10_25__16_13_103.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_5,2021-10-25T16:33:14,final,5,193,RESPONSE_1427176115631,['%e^((-8*%i*%pi)/(26))+33'],['%e^((-8*%i*%pi)/(26))+33'],1,0,1,['1'],['1'],['0'],correct,NULL,0
88,student_103__2021_10_25__16_13_103.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-25T16:37:55,final,6,222,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id0824fd51-b183-4a36-91d4-ea663258505f', 'ide79adfd3-8f30-4b0d-8355-2928f5c904b4', 'id52261177-3b49-4970-8a8a-0105346c5564', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id2405d1ab-326f-48ca-8977-11785862939f']",6,0,6,"['1', '1', '1', '1', '0', '1']",[],[],correct,Feedback38106772,0
89,student_103__2021_10_25__16_13_103.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2021-10-25T16:49:09,final,7,406,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'id9a4762f1-3c35-428b-9333-f1154b94545d ide7414843-de1e-43be-bb72-444332f14dec', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id95d89fea-c190-4700-ad57-a4be31b7dd90']",3,0,3,"['1', '0', '0', '1', '1', '1']",[],[],correct,Feedback308458987,0
90,student_103__2021_10_25__16_13_103.xml,ida7ece58f-e901-405f-af02-1f9113f103ea_2,2021-10-25T17:23:19,final,8,1748,RESPONSE_1,['8*a+9*b'],['8*a+9*b'],6,0,6,"['1', '1', '1', '1', '1', '1']","['1', '1', '1', '1', '1', '1']","['0', '0', '0', '0', '0', '0']",correct,Feedback1340998607,0
91,student_103__2021_10_25__16_13_103.xml,id0eeba415-3e80-4568-b795-46979d215147_1,2021-10-25T17:27:57,final,9,275,RESPONSE_1,['1'],['1'],3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback1357284413,0
92,student_103__2021_10_25__16_13_103.xml,ideaa3ccba-44aa-4f79-ac9b-1137e50192d9_1,2021-10-25T17:44:13,final,10,972,RESPONSE_1,['1'],['1'],3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback740421872,0
93,student_103__2021_10_25__16_13_103.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2021-10-25T18:06:59,final,11,788,RESPONSE_1,['2*y/3'],['2*y/3'],4,0,4,"['1', '1', '1', '1']","['1', '1', '1', '1']","['0', '0', '0', '0']",correct,Feedback1109870725,0
94,student_103__2021_10_25__16_13_103.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-10-25T16:27:24,final,4,109,RESPONSE_1427175435706,['log(abs((8*x+7)/3)+7)'],['log(abs((8*x+7)/3)+7)'],1,0,1,['1'],['1'],['0'],correct,Feedback622717785,1
95,student_103__2021_10_25__16_13_103.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-10-25T16:27:55,final,4,19,RESPONSE_1427175435706,['(log(abs((7*x+y)/5)+2))'],['(log(abs((7*x+y)/5)+2))'],1,0,1,['1'],['1'],['0'],correct,Feedback622717785,2
96,student_103__2021_10_25__16_13_103.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-25T16:42:16,final,6,100,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id0824fd51-b183-4a36-91d4-ea663258505f', 'id2405d1ab-326f-48ca-8977-11785862939f', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029']",6,0,6,"['1', '1', '1', '1', '1', '1']",[],[],correct,Feedback38106772,1
97,student_103__2021_10_25__16_13_103.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2021-10-25T16:52:55,final,7,171,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']",3,0,3,"['1', '1', '1', '1', '1', '1']",[],[],correct,Feedback308458987,1
98,student_103__2021_10_25__16_13_103.xml,ideaa3ccba-44aa-4f79-ac9b-1137e50192d9_1,2021-10-25T17:46:56,final,10,8,RESPONSE_1,['NULL'],['NULL'],3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback740421872,1
99,student_103__2021_10_25__16_13_103.xml,ideaa3ccba-44aa-4f79-ac9b-1137e50192d9_1,2021-10-25T17:49:57,final,10,176,RESPONSE_1,['4'],['4'],3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback740421872,2
100,student_103__2021_10_25__16_13_103.xml,ideaa3ccba-44aa-4f79-ac9b-1137e50192d9_1,2021-10-25T17:53:49,final,10,121,RESPONSE_1,['4'],['4'],3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback740421872,3
101,student_103__2021_10_25__16_13_103.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2021-10-25T18:18:36,final,11,531,RESPONSE_1,['7*y/5'],['7*y/5'],4,0,4,"['1', '1', '1', '1']","['1', '1', '1', '1']","['0', '0', '0', '0']",correct,Feedback1109870725,1
102,student_104__2021_10_17__14_24_283.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_3,2021-11-07T21:14:49,final,1,1936,RESPONSE_1427178107064,['3*x/(4*x+1)'],['3*x/(4*x+1)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
103,student_104__2021_10_17__14_24_283.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-11-07T21:15:51,final,2,65,RESPONSE_1427175435706,['sqrt(sqrt((4*x+y)/17+9*z^3))'],['sqrt(sqrt((4*x+y)/17+9*z^3))'],1,0,1,['1'],['1'],['0'],correct,Feedback2138895101,0
104,student_104__2021_10_17__14_24_283.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-11-07T21:17:12,final,2,63,RESPONSE_1427175435706,['sqrt(sqrt((7*x+y)/7)+8*z^3)'],['sqrt(sqrt((7*x+y)/7)+8*z^3)'],1,0,1,['1'],['1'],['0'],correct,Feedback2138895101,1
105,student_104__2021_10_17__14_24_283.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_2,2021-11-07T21:17:50,final,3,35,RESPONSE_1427175435706,['abs(abs((5*x+y)/3)-10)'],['abs(abs((5*x+y)/3)-10)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
106,student_104__2021_10_17__14_24_283.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-11-07T21:18:38,final,4,46,RESPONSE_1427175435706,['log(abs((3*x+y)/15)+6)'],['log(abs((3*x+y)/15)+6)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
107,student_104__2021_10_17__14_24_283.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_5,2021-11-07T21:19:35,final,5,55,RESPONSE_1427176115631,['%e^((-3*%i*%pi)/13)+39'],['%e^((-3*%i*%pi)/13)+39'],1,0,1,['1'],['1'],['0'],correct,NULL,0
108,student_104__2021_10_17__14_24_283.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-11-07T21:24:51,final,6,313,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'id2405d1ab-326f-48ca-8977-11785862939f']",5,0,6,"['1', '1', '1', '1', '0', '1']",[],[],incorrect,Feedback2098167963,0
109,student_104__2021_10_17__14_24_283.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2021-11-07T21:35:56,final,7,652,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad ide7414843-de1e-43be-bb72-444332f14dec', 'idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6']",2.5,0,3,"['1', '1', '1', '1', '1', '0']",[],[],incorrect,Feedback1002078437,0
110,student_104__2021_10_17__14_24_283.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2021-11-07T21:39:12,final,7,153,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['ide1b22e8c-839c-47f8-8fdf-3d304e402f7d ide7414843-de1e-43be-bb72-444332f14dec', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c ide7414843-de1e-43be-bb72-444332f14dec', 'idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f id95d89fea-c190-4700-ad57-a4be31b7dd90']",2.5,0,3,"['1', '0', '1', '0', '0', '1']",[],[],incorrect,Feedback1002078437,1
